scale,i13,cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
2.35,-0.5,0.066,0.166,0.1,-0.006,-0.018000000000000002,-0.012,-0.024,0.031,0.055,34.49062802005851,45.620530280906486,9.634240595644092,-0.027356451548903975,0.027356451548903975,4.621027885835616e-16,0.0,15.224768840062374
2.5,-0.5,0.055,0.165,0.11,-0.002,-0.01,-0.008,-0.012,0.043,0.055,35.85270256777981,46.3887931266439,9.150064465259883,-0.024206704962268608,0.024206704962268608,6.526019572035133e-16,0.0,15.232459477829373
2.5,-0.5,0.055,0.165,0.11,-0.004,-0.012,-0.008,-0.012,0.043,0.055,35.852702567779815,46.3887931266439,9.15006446525988,-0.024206704962268604,0.024206704962268604,3.337010137905016e-16,0.0,15.232459477829396
2.5,-0.5,0.055,0.165,0.11,-0.006,-0.014,-0.008,-0.012,0.043,0.055,35.852702567779815,46.38879312664389,9.15006446525988,-0.02420670496226861,0.02420670496226861,5.112286298559815e-16,0.0,15.232459477829407
2.2,-0.4,0.066,0.196,0.13,-0.004,-0.012,-0.008,-0.024,0.0385,0.0625,35.73711035564855,47.980546405889264,7.589411400317197,-0.02473360355421614,0.02473360355421614,3.473001314401232e-16,0.0,15.247379526131478
2.2,-0.4,0.066,0.196,0.13,-0.006,-0.014,-0.008,-0.024,0.0385,0.0625,35.73711035564855,47.98054640588927,7.5894114003171955,-0.02473360355421615,0.02473360355421615,5.178549098867078e-16,0.0,15.247379526131487
2.2,-0.4,0.066,0.196,0.13,-0.002,-0.01,-0.008,-0.024,0.0385,0.0625,35.737110355648554,47.980546405889264,7.589411400317197,-0.024733603554216155,0.024733603554216155,6.185012964699354e-16,0.0,15.247379526131498
2.2,-0.5,0.055,0.185,0.13,-0.006,-0.01,-0.004,-0.012,0.05800000000000001,0.07,34.938796322881025,44.9875792067801,9.11810040315832,-0.024799389931049153,0.024799389931049153,6.067776567152473e-16,0.0,15.25096685595015
2.2,-0.5,0.055,0.185,0.13,-0.002,-0.006,-0.004,-0.012,0.05800000000000001,0.07,34.938796322881046,44.987579206780104,9.118100403158317,-0.024799389931049173,0.024799389931049173,7.950949451579521e-16,0.0,15.250966855950157
2.2,-0.5,0.055,0.185,0.13,-0.004,-0.008,-0.004,-0.012,0.05800000000000001,0.07,34.938796322881046,44.9875792067801,9.11810040315832,-0.02479938993104917,0.02479938993104917,4.2981953179834164e-16,0.0,15.250966855950198
2.35,-0.5,0.055,0.165,0.11,-0.002,-0.008,-0.006,-0.012,0.05800000000000001,0.07,33.83182512684075,44.1271275097506,9.042840650399949,-0.02597906127833863,0.02597906127833863,3.804466504672856e-16,0.0,15.253971650597794
2.35,-0.5,0.055,0.165,0.11,-0.006,-0.012,-0.006,-0.012,0.05800000000000001,0.07,33.83182512684075,44.127127509750586,9.04284065039995,-0.02597906127833864,0.02597906127833864,4.392654166939348e-16,0.0,15.253971650597865
2.35,-0.5,0.055,0.165,0.11,-0.004,-0.01,-0.006,-0.012,0.05800000000000001,0.07,33.831825126840755,44.127127509750586,9.04284065039995,-0.02597906127833864,0.02597906127833864,3.894212725664408e-16,0.0,15.25397165059787
2.2,-0.55,0.077,0.16699999999999998,0.09,-0.006,-0.016,-0.01,-0.012,0.05800000000000001,0.07,34.44889857664354,45.41358244810512,9.544157276137872,-0.026437553905482712,0.026437553905482712,5.25051250780154e-16,0.0,15.254798017980232
2.2,-0.55,0.077,0.16699999999999998,0.09,-0.004,-0.014,-0.01,-0.012,0.05800000000000001,0.07,34.44889857664355,45.41358244810512,9.544157276137875,-0.02643755390548271,0.02643755390548271,6.410513290809055e-16,0.0,15.25479801798029
2.2,-0.55,0.077,0.16699999999999998,0.09,-0.002,-0.012,-0.01,-0.012,0.05800000000000001,0.07,34.44889857664355,45.41358244810512,9.544157276137875,-0.0264375539054827,0.0264375539054827,5.924137817005384e-16,0.0,15.254798017980297
2.35,-0.4,0.055,0.175,0.12,-0.006,-0.018000000000000002,-0.012,-0.018,0.052000000000000005,0.07,33.961733396501444,45.609750847986184,7.585450094810535,-0.02483357471446341,0.02483357471446341,1.4588704712293004e-16,0.0,15.269264215445979
2.35,-0.4,0.055,0.175,0.12,-0.004,-0.016,-0.012,-0.018,0.052000000000000005,0.07,33.96173339650143,45.609750847986184,7.5854500948105335,-0.02483357471446342,0.02483357471446342,3.9286220937002987e-16,0.0,15.269264215445979
2.35,-0.4,0.055,0.175,0.12,-0.002,-0.014,-0.012,-0.018,0.052000000000000005,0.07,33.961733396501444,45.609750847986184,7.5854500948105335,-0.024833574714463423,0.024833574714463423,3.001046545076853e-16,0.0,15.26926421544599
2.2,-0.45,0.066,0.176,0.11,-0.002,-0.012,-0.01,-0.024,0.031,0.055,33.10726533733371,44.29353631402462,8.368874255785235,-0.02379472545115003,0.02379472545115003,3.596404344526536e-16,0.0,15.270725411297175
2.2,-0.45,0.066,0.176,0.11,-0.006,-0.016,-0.01,-0.024,0.031,0.055,33.10726533733371,44.293536314024614,8.368874255785235,-0.023794725451150033,0.023794725451150033,4.620490605285602e-16,0.0,15.270725411297203
2.2,-0.45,0.066,0.176,0.11,-0.004,-0.014,-0.01,-0.024,0.031,0.055,33.10726533733371,44.29353631402461,8.368874255785236,-0.023794725451150037,0.023794725451150037,5.263077840171398e-16,0.0,15.27072541129722
2.5,-0.5,0.055,0.155,0.1,-0.004,-0.008,-0.004,-0.018,0.052000000000000005,0.07,34.149846679275754,44.850004571421664,9.556083456738811,-0.029875462220376067,0.029875462220376067,6.585052357497717e-16,0.0,15.273222078327201
2.5,-0.5,0.055,0.155,0.1,-0.002,-0.006,-0.004,-0.018,0.052000000000000005,0.07,34.14984667927575,44.85000457142166,9.556083456738811,-0.02987546222037609,0.02987546222037609,3.4272095425187607e-16,0.0,15.273222078327214
2.5,-0.5,0.055,0.155,0.1,-0.006,-0.01,-0.004,-0.018,0.052000000000000005,0.07,34.149846679275754,44.850004571421664,9.556083456738815,-0.02987546222037609,0.02987546222037609,4.2511698525986616e-16,0.0,15.27322207832724
2.2,-0.45,0.055,0.185,0.13,-0.002,-0.006,-0.004,-0.018,0.0445,0.0625,33.954527131212565,44.44444520717074,8.351099146861566,-0.02335280512027693,0.02335280512027693,6.932515863873706e-16,0.0,15.288841832308904
2.2,-0.45,0.055,0.185,0.13,-0.006,-0.01,-0.004,-0.018,0.0445,0.0625,33.954527131212565,44.44444520717074,8.351099146861566,-0.02335280512027693,0.02335280512027693,7.560170902264351e-16,0.0,15.288841832308904
2.2,-0.45,0.055,0.185,0.13,-0.004,-0.008,-0.004,-0.018,0.0445,0.0625,33.95452713121256,44.44444520717074,8.351099146861566,-0.023352805120276918,0.023352805120276918,3.0611848826327273e-16,0.0,15.288841832308911
2.2,-0.5,0.066,0.176,0.11,-0.006,-0.01,-0.004,-0.024,0.061000000000000006,0.085,34.53534395692212,45.60272236001847,9.725783624126414,-0.032132220176261946,0.032132220176261946,4.733030162460583e-16,0.0,15.301136422973572
2.2,-0.5,0.066,0.176,0.11,-0.002,-0.006,-0.004,-0.024,0.061000000000000006,0.085,34.53534395692213,45.60272236001846,9.725783624126414,-0.03213222017626195,0.03213222017626195,6.05679391005039e-16,0.0,15.30113642297361
2.2,-0.5,0.066,0.176,0.11,-0.004,-0.008,-0.004,-0.024,0.061000000000000006,0.085,34.53534395692212,45.60272236001844,9.725783624126413,-0.032132220176261925,0.032132220176261925,4.618471174230306e-16,0.0,15.301136422973636
2.2,-0.5,0.066,0.186,0.12,-0.006,-0.016,-0.01,-0.018,0.037000000000000005,0.055,35.729514031320925,46.46394820076859,9.204249010377584,-0.02378357140225505,0.02378357140225505,2.327666672460051e-16,0.0,15.30253145268468
2.2,-0.5,0.066,0.186,0.12,-0.004,-0.014,-0.01,-0.018,0.037000000000000005,0.055,35.72951403132094,46.4639482007686,9.204249010377584,-0.02378357140225506,0.02378357140225506,5.473925357183788e-16,0.0,15.302531452684718
2.2,-0.5,0.066,0.186,0.12,-0.002,-0.012,-0.01,-0.018,0.037000000000000005,0.055,35.72951403132094,46.46394820076859,9.204249010377584,-0.023783571402255073,0.023783571402255073,5.058526233021701e-16,0.0,15.302531452684722
2.35,-0.45,0.055,0.165,0.11,-0.002,-0.012,-0.01,-0.012,0.06550000000000002,0.07750000000000001,33.307952953947265,44.201761628272614,8.06716356650664,-0.02554758282283215,0.02554758282283215,7.162202459352432e-16,0.0,15.303102910817802
2.35,-0.45,0.055,0.165,0.11,-0.006,-0.016,-0.01,-0.012,0.06550000000000002,0.07750000000000001,33.30795295394726,44.20176162827259,8.06716356650664,-0.02554758282283212,0.02554758282283212,1.944128986425528e-16,0.0,15.303102910817923
2.35,-0.45,0.055,0.165,0.11,-0.004,-0.014,-0.01,-0.012,0.06550000000000002,0.07750000000000001,33.30795295394725,44.20176162827259,8.067163566506638,-0.02554758282283212,0.02554758282283212,6.311151928321685e-16,0.0,15.303102910817937
2.35,-0.45,0.066,0.176,0.11,-0.004,-0.016,-0.012,-0.012,0.0505,0.0625,35.84717827324854,47.61907643145938,7.807961277588781,-0.023248321875992028,0.023248321875992028,5.074770386441447e-16,0.0,15.321701544596834
2.35,-0.45,0.066,0.176,0.11,-0.006,-0.018000000000000002,-0.012,-0.012,0.0505,0.0625,35.84717827324854,47.61907643145939,7.807961277588779,-0.023248321875992017,0.023248321875992017,2.74152176864806e-16,0.0,15.321701544596852
2.35,-0.45,0.066,0.176,0.11,-0.002,-0.014,-0.012,-0.012,0.0505,0.0625,35.84717827324854,47.619076431459376,7.807961277588779,-0.023248321875992017,0.023248321875992017,6.225023227851157e-16,0.0,15.321701544596873
2.5,-0.4,0.055,0.165,0.11,-0.006,-0.012,-0.006,-0.018,0.0445,0.0625,34.2878337906291,46.15416698476772,7.5016438414872555,-0.024668582945012417,0.024668582945012417,7.050066456408308e-16,0.0,15.334987400586806
2.5,-0.4,0.055,0.165,0.11,-0.004,-0.01,-0.006,-0.018,0.0445,0.0625,34.2878337906291,46.15416698476771,7.5016438414872555,-0.024668582945012396,0.024668582945012396,6.470169751003035e-16,0.0,15.334987400586845
2.5,-0.4,0.055,0.165,0.11,-0.002,-0.008,-0.006,-0.018,0.0445,0.0625,34.2878337906291,46.15416698476771,7.501643841487252,-0.02466858294501241,0.02466858294501241,4.0360570128369457e-16,0.0,15.33498740058688
2.35,-0.5,0.055,0.175,0.12,-0.006,-0.018000000000000002,-0.012,-0.012,0.0505,0.0625,35.490849112144424,45.795853573730305,9.232839478075508,-0.024808054608993893,0.024808054608993893,3.989788571273937e-16,0.0,15.335029913740671
2.35,-0.5,0.055,0.175,0.12,-0.004,-0.016,-0.012,-0.012,0.0505,0.0625,35.49084911214442,45.795853573730305,9.232839478075512,-0.024808054608993883,0.024808054608993883,2.7801345419504305e-16,0.0,15.33502991374068
2.35,-0.5,0.055,0.175,0.12,-0.002,-0.014,-0.012,-0.012,0.0505,0.0625,35.49084911214444,45.79585357373031,9.232839478075512,-0.024808054608993917,0.024808054608993917,6.907304239985186e-16,0.0,15.335029913740717
2.35,-0.45,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.012,0.07300000000000001,0.085,32.981599706362374,44.61183405634303,7.772371341509466,-0.026614279746369228,0.026614279746369228,2.7794579488496133e-16,0.0,15.355445020265002
2.35,-0.45,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.012,0.07300000000000001,0.085,32.981599706362374,44.61183405634302,7.772371341509466,-0.026614279746369228,0.026614279746369228,2.618915427128002e-16,0.0,15.355445020265032
2.35,-0.45,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.012,0.07300000000000001,0.085,32.98159970636237,44.61183405634303,7.772371341509464,-0.026614279746369218,0.026614279746369218,3.542575475570468e-16,0.0,15.355445020265034
2.5,-0.5,0.055,0.165,0.11,-0.006,-0.016,-0.01,-0.012,0.043,0.055,35.83672707091384,46.3795622975726,9.183045954591995,-0.0242623996551167,0.0242623996551167,3.3462238055088796e-16,0.0,15.370609995515313
2.5,-0.5,0.055,0.165,0.11,-0.004,-0.014,-0.01,-0.012,0.043,0.055,35.83672707091384,46.37956229757258,9.183045954591995,-0.02426239965511669,0.02426239965511669,6.688323603072172e-16,0.0,15.370609995515357
2.5,-0.5,0.055,0.165,0.11,-0.002,-0.012,-0.01,-0.012,0.043,0.055,35.83672707091385,46.379562297572605,9.183045954591996,-0.0242623996551167,0.0242623996551167,4.443171091149187e-16,0.0,15.370609995515377
2.5,-0.4,0.055,0.155,0.1,-0.006,-0.018000000000000002,-0.012,-0.018,0.05950000000000001,0.07750000000000001,32.90117242478959,44.75908966309415,7.6959374261224,-0.027030137534195194,0.027030137534195194,5.36318596726082e-16,0.0,15.374157772593955
2.5,-0.4,0.055,0.155,0.1,-0.002,-0.014,-0.012,-0.018,0.05950000000000001,0.07750000000000001,32.90117242478957,44.759089663094144,7.6959374261223985,-0.027030137534195153,0.027030137534195153,5.703891078787269e-16,0.0,15.374157772594053
2.5,-0.4,0.055,0.155,0.1,-0.004,-0.016,-0.012,-0.018,0.05950000000000001,0.07750000000000001,32.90117242478957,44.759089663094144,7.695937426122397,-0.027030137534195177,0.027030137534195177,3.569654604377299e-16,0.0,15.374157772594058
2.2,-0.5,0.055,0.185,0.13,-0.006,-0.012,-0.006,-0.012,0.05800000000000001,0.07,34.92926394204615,44.97890514175412,9.14302687743821,-0.024848020157063375,0.024848020157063375,6.686419573269097e-16,0.0,15.386033744993442
2.2,-0.5,0.055,0.185,0.13,-0.002,-0.008,-0.006,-0.012,0.05800000000000001,0.07,34.929263942046155,44.97890514175412,9.14302687743821,-0.024848020157063378,0.024848020157063378,5.00901215947632e-16,0.0,15.386033744993462
2.2,-0.5,0.055,0.185,0.13,-0.004,-0.01,-0.006,-0.012,0.05800000000000001,0.07,34.929263942046155,44.97890514175412,9.14302687743821,-0.024848020157063375,0.024848020157063375,3.829792513439984e-16,0.0,15.386033744993464
2.8,-0.45,0.055,0.145,0.09,-0.002,-0.01,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.63874148897426,48.07840407100803,9.771963794219106,-0.03593008057785463,0.03593008057785463,6.108000526785442e-16,0.0,15.388392065029183
2.8,-0.45,0.055,0.145,0.09,-0.004,-0.012,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.63874148897426,48.078404071008045,9.771963794219108,-0.03593008057785462,0.03593008057785462,5.631629547404268e-16,0.0,15.388392065029192
2.8,-0.45,0.055,0.145,0.09,-0.006,-0.014,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.63874148897427,48.078404071008045,9.771963794219106,-0.03593008057785464,0.03593008057785464,3.898460551762166e-16,0.0,15.388392065029208
2.2,-0.5,0.066,0.176,0.11,-0.006,-0.012,-0.006,-0.024,0.05350000000000001,0.07750000000000001,34.35920355738025,45.28748933984532,9.674996852733235,-0.03060890415862178,0.03060890415862178,5.774102073030363e-16,0.0,15.400684537311298
2.2,-0.5,0.066,0.176,0.11,-0.004,-0.01,-0.006,-0.024,0.05350000000000001,0.07750000000000001,34.35920355738025,45.2874893398453,9.674996852733234,-0.030608904158621768,0.030608904158621768,4.07124484450182e-16,0.0,15.40068453731135
2.2,-0.5,0.066,0.176,0.11,-0.002,-0.008,-0.006,-0.024,0.05350000000000001,0.07750000000000001,34.35920355738026,45.287489339845315,9.674996852733237,-0.030608904158621775,0.030608904158621775,6.321823610198693e-16,0.0,15.400684537311376
2.2,-0.45,0.066,0.186,0.12,-0.004,-0.01,-0.006,-0.012,0.05800000000000001,0.07,35.262382431278425,46.68903381523001,7.740219796513635,-0.0230786371206788,0.0230786371206788,4.70087657278094e-16,0.0,15.401042890391953
2.2,-0.45,0.066,0.186,0.12,-0.006,-0.012,-0.006,-0.012,0.05800000000000001,0.07,35.262382431278425,46.68903381523001,7.740219796513632,-0.023078637120678806,0.023078637120678806,4.631159395138798e-16,0.0,15.401042890391981
2.2,-0.45,0.066,0.186,0.12,-0.002,-0.008,-0.006,-0.012,0.05800000000000001,0.07,35.262382431278425,46.689033815230005,7.740219796513632,-0.0230786371206788,0.0230786371206788,4.575265340520306e-16,0.0,15.401042890392004
2.2,-0.45,0.077,0.177,0.1,-0.002,-0.012,-0.01,-0.018,0.037000000000000005,0.055,34.27484858142332,46.29654038508584,7.681327739140964,-0.022177219546534985,0.022177219546534985,8.511483977009822e-16,0.0,15.409976779592373
2.2,-0.45,0.077,0.177,0.1,-0.004,-0.014,-0.01,-0.018,0.037000000000000005,0.055,34.27484858142331,46.29654038508582,7.681327739140961,-0.02217721954653497,0.02217721954653497,4.419563412231156e-16,0.0,15.409976779592466
2.2,-0.45,0.077,0.177,0.1,-0.006,-0.016,-0.01,-0.018,0.037000000000000005,0.055,34.274848581423306,46.29654038508582,7.68132773914096,-0.022177219546534968,0.022177219546534968,2.961884764801083e-16,0.0,15.409976779592476
2.2,-0.5,0.066,0.186,0.12,-0.004,-0.016,-0.012,-0.018,0.037000000000000005,0.055,35.71029687832303,46.46456139763156,9.235496381685158,-0.023829775778900095,0.023829775778900095,4.880742456449985e-16,0.0,15.419927938423399
2.2,-0.5,0.066,0.186,0.12,-0.002,-0.014,-0.012,-0.018,0.037000000000000005,0.055,35.710296878323035,46.46456139763156,9.23549638168516,-0.02382977577890011,0.02382977577890011,4.652310385125192e-16,0.0,15.419927938423433
2.2,-0.5,0.066,0.186,0.12,-0.006,-0.018000000000000002,-0.012,-0.018,0.037000000000000005,0.055,35.71029687832303,46.46456139763156,9.235496381685161,-0.02382977577890009,0.02382977577890009,3.594039768705829e-16,0.0,15.419927938423434
2.5,-0.5,0.055,0.155,0.1,-0.002,-0.008,-0.006,-0.018,0.05950000000000001,0.07750000000000001,34.321226673838886,45.21682964953749,9.67231506181407,-0.03171546113691774,0.03171546113691774,4.0294729280735393e-16,0.0,15.42738443571857
2.5,-0.5,0.055,0.155,0.1,-0.004,-0.01,-0.006,-0.018,0.05950000000000001,0.07750000000000001,34.321226673838886,45.216829649537466,9.672315061814068,-0.031715461136917755,0.031715461136917755,4.2739035108729933e-16,0.0,15.427384435718622
2.5,-0.5,0.055,0.155,0.1,-0.006,-0.012,-0.006,-0.018,0.05950000000000001,0.07750000000000001,34.32122667383889,45.21682964953749,9.672315061814073,-0.031715461136917755,0.031715461136917755,3.451380472986419e-16,0.0,15.427384435718633
2.35,-0.5,0.055,0.165,0.11,-0.002,-0.01,-0.008,-0.012,0.05800000000000001,0.07,33.821098121111845,44.113517199638984,9.071565235240879,-0.026035075687401633,0.026035075687401633,4.583085582440425e-16,0.0,15.440107173698589
2.35,-0.5,0.055,0.165,0.11,-0.004,-0.012,-0.008,-0.012,0.05800000000000001,0.07,33.821098121111845,44.11351719963897,9.071565235240877,-0.02603507568740162,0.02603507568740162,3.7840836587632543e-16,0.0,15.440107173698655
2.35,-0.5,0.055,0.165,0.11,-0.006,-0.014,-0.008,-0.012,0.05800000000000001,0.07,33.821098121111845,44.11351719963897,9.071565235240877,-0.026035075687401613,0.026035075687401613,5.318618045253405e-16,0.0,15.44010717369866
2.2,-0.45,0.066,0.176,0.11,-0.006,-0.014,-0.008,-0.024,0.031,0.055,33.1323135063016,44.282575196449365,8.335679368362785,-0.023739613176057203,0.023739613176057203,4.665229098454642e-16,0.0,15.449599628467535
2.2,-0.45,0.066,0.176,0.11,-0.004,-0.012,-0.008,-0.024,0.031,0.055,33.1323135063016,44.282575196449365,8.335679368362785,-0.023739613176057193,0.023739613176057193,4.612880562427099e-16,0.0,15.449599628467546
2.2,-0.45,0.066,0.176,0.11,-0.002,-0.01,-0.008,-0.024,0.031,0.055,33.13231350630159,44.282575196449365,8.335679368362786,-0.023739613176057182,0.023739613176057182,5.635862686224334e-16,0.0,15.449599628467556
2.2,-0.5,0.066,0.176,0.11,-0.002,-0.008,-0.006,-0.024,0.046000000000000006,0.07,34.21020414045982,45.00073520564046,9.584351481851366,-0.028918902961824398,0.028918902961824398,3.226492399265901e-16,0.0,15.454473129995241
2.2,-0.5,0.066,0.176,0.11,-0.004,-0.01,-0.006,-0.024,0.046000000000000006,0.07,34.21020414045981,45.00073520564046,9.584351481851368,-0.02891890296182438,0.02891890296182438,3.9421376297488816e-16,0.0,15.454473129995247
2.2,-0.5,0.066,0.176,0.11,-0.006,-0.012,-0.006,-0.024,0.046000000000000006,0.07,34.21020414045982,45.00073520564046,9.584351481851368,-0.028918902961824394,0.028918902961824394,4.2211208524656147e-16,0.0,15.454473129995266
2.35,-0.4,0.055,0.175,0.12,-0.006,-0.014,-0.008,-0.024,0.031,0.055,33.54786223485436,45.010410079243286,7.807470672374695,-0.02398841269658787,0.02398841269658787,5.853464446550731e-16,0.0,15.458482422015983
2.35,-0.4,0.055,0.175,0.12,-0.004,-0.012,-0.008,-0.024,0.031,0.055,33.54786223485435,45.01041007924328,7.807470672374697,-0.023988412696587864,0.023988412696587864,3.7508957823835317e-16,0.0,15.458482422015999
2.35,-0.4,0.055,0.175,0.12,-0.002,-0.01,-0.008,-0.024,0.031,0.055,33.54786223485435,45.010410079243265,7.807470672374695,-0.023988412696587864,0.023988412696587864,5.269477763474933e-16,0.0,15.458482422016068
2.2,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.016,-0.012,-0.018,0.052000000000000005,0.07,32.93096565496035,44.86965361099258,7.808474796318229,-0.02478132227773458,0.02478132227773458,6.677914428026836e-16,0.0,15.47462940263983
2.2,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.014,-0.012,-0.018,0.052000000000000005,0.07,32.93096565496036,44.869653610992565,7.80847479631823,-0.02478132227773459,0.02478132227773459,7.116136821177451e-16,0.0,15.474629402639849
