beta_u,beta_d,tw12,tw23,eps_cp,q_cp,theta12,theta23,theta13,J,Hu,Hd,cp_total,LOSS
4.75,4.2,0.426,0.063125,0.019000000000000003,1.5,13.357110528418787,3.41711618364929,0.25235330179924675,6.175198231644832e-06,8.251595156157334,7.296147295990446,0.05546293211630182,1.6500477702542842
4.75,4.2,0.426,0.063125,0.019000000000000003,1.75,13.324746733145995,3.2597597524521866,0.2469972590724475,5.717636386847868e-06,8.251595156157334,7.296147296071609,0.051408212318649865,1.37543648035841
4.75,4.2,0.426,0.063125,0.019000000000000003,2.0,13.300325097957277,3.1345532548722654,0.2429166810190991,5.559408507008635e-06,8.251595156157334,7.296147295830462,0.04802777777777779,1.1748364529018245
4.75,4.2,0.426,0.063125,0.019000000000000003,2.25,13.281523284574051,3.0335760754986016,0.23971236358139514,5.5720796111283655e-06,8.251595156157334,7.296147295849645,0.04517252926369591,1.0215068044666546
4.75,4.2,0.426,0.063125,0.019000000000000003,2.5,13.266788890314546,2.9511232864404904,0.237131747407202,5.681850096522691e-06,8.251595156157334,7.29614729625542,0.0427327569311225,0.9011167726425986
4.75,4.2,0.426,0.063125,0.019000000000000003,2.75,13.255059651520044,2.8830305032590196,0.2350091609611541,5.845388785123435e-06,8.251595156157334,7.296147296036741,0.040626512858325976,0.8049842095821693
4.75,4.2,0.426,0.063125,0.019000000000000003,3.0,13.245592555156351,2.8262160118740844,0.23323227067973323,6.036829748324419e-06,8.251595156157334,7.296147296051548,0.038791666666666676,0.727266803629852
4.75,4.2,0.426,0.063125,0.02,0.5,13.740716815243037,4.885880265412289,0.3220450788410025,2.3939804750721522e-05,8.251595156157334,7.296147295825046,0.08844145701886079,6.7946959983909165
4.75,4.2,0.426,0.063125,0.02,0.75,13.597697654522221,4.39799882078206,0.2943146986496827,1.5260351332740257e-05,8.251595156157334,7.296147295977051,0.07808252442249417,4.478229096790004
4.75,4.2,0.426,0.063125,0.02,1.0,13.500224812378454,4.0314148174487086,0.27664833775001296,1.0600331548886802e-05,8.251595156157334,7.296147295888201,0.06999999999999999,3.1488253198732465
4.75,4.2,0.426,0.063125,0.02,1.25,13.431814792626591,3.751614146299768,0.2648324799388293,8.066921873751097e-06,8.251595156157334,7.296147295866642,0.06357641898923938,2.3642902347767016
4.75,4.2,0.426,0.063125,0.02,1.5,13.382468730425776,3.534691203411691,0.25655555471967045,6.699046337009518e-06,8.251595156157334,7.296147295988985,0.058382033806633496,1.8776250092838553
4.75,4.2,0.426,0.063125,0.02,1.75,13.345972686216184,3.3639549025402964,0.25051177706593913,5.989110143996869e-06,8.251595156157334,7.296147295743928,0.05411390770384196,1.5539005455230301
4.75,4.2,0.426,0.063125,0.02,2.0,13.318366529941649,3.2276357883604416,0.24593675565656548,5.659265294086918e-06,8.251595156157334,7.296147295974714,0.05055555555555556,1.3226928169825891
4.75,4.2,0.426,0.063125,0.02,2.25,13.297062388888715,3.117339006984784,0.24236579162575977,5.5524768733247135e-06,8.251595156157334,7.296147295988556,0.04755003080389042,1.1482143170046148
4.75,4.2,0.426,0.063125,0.02,2.5,13.280327443327526,3.027000369447315,0.23950566244451557,5.57745821653426e-06,8.251595156157334,7.296147295854432,0.04498184940118158,1.0117499099749097
4.75,4.2,0.426,0.063125,0.02,2.75,13.266974143670952,2.9521802666786607,0.23716471473871012,5.679846748041445e-06,8.251595156157334,7.29614729555723,0.04276475037718523,0.9026330373400526
4.75,4.2,0.426,0.063125,0.02,3.0,13.25617064666616,2.889583824069178,0.23521353902054823,5.826618205335022e-06,8.251595156157334,7.296147295896998,0.04083333333333333,0.8140995588845488
4.75,4.2,0.426,0.0635,0.001,0.5,13.199143546612206,2.397682240796071,0.2068065956806179,1.5121993185253542e-05,8.251595156157334,7.296147296119842,0.004422072850943039,0.11418656571226841
4.75,4.2,0.426,0.0635,0.001,0.75,13.200355218994341,2.4016736868970523,0.2064296804830092,1.5292347382795356e-05,8.251595156157334,7.296147296023982,0.003904126221124708,0.11185535139937883
4.75,4.2,0.426,0.0635,0.001,1.0,13.201340060443316,2.4050165386202527,0.20613561749922424,1.542519161112487e-05,8.251595156157334,7.296147296035642,0.0035,0.1101406460216779
4.75,4.2,0.426,0.0635,0.001,1.25,13.202147412695258,2.4078155335132956,0.20590192663243528,1.5530705224532128e-05,8.251595156157334,7.296147296183276,0.003178820949461969,0.10884552569484664
4.75,4.2,0.426,0.0635,0.001,1.5,13.2028162346676,2.4101707327039277,0.20571296476813314,1.5615977285250195e-05,8.251595156157334,7.29614729593867,0.0029191016903316745,0.10784339695994176
4.75,4.2,0.426,0.0635,0.001,1.75,13.203376473844816,2.412167214832226,0.2055577060814813,1.568600473087628e-05,8.251595156157334,7.296147296063174,0.002705695385192098,0.1070509545172701
4.75,4.2,0.426,0.0635,0.001,2.0,13.203850911667157,2.4138738255410863,0.20542827196413965,1.574435719622555e-05,8.251595156157334,7.2961472957699405,0.002527777777777778,0.10641210643714048
4.75,4.2,0.426,0.0635,0.001,2.25,13.20425685695975,2.4153450807413073,0.20531895101021821,1.5793621325080852e-05,8.251595156157334,7.29614729613988,0.0023775015401945212,0.10588823290064361
4.75,4.2,0.426,0.0635,0.001,2.5,13.204607516446032,2.4166238201963774,0.20522554091234138,1.583569941846115e-05,8.251595156157334,7.296147295984439,0.0022490924700590787,0.10545216691315985
4.75,4.2,0.426,0.0635,0.001,2.75,13.204913044018513,2.417743712493979,0.2051449029104201,1.5872011662872165e-05,8.251595156157334,7.296147295851447,0.0021382375188592614,0.10508440253032371
4.75,4.2,0.426,0.0635,0.001,3.0,13.205181321389073,2.418731340611307,0.20507465740061442,1.5903634261499495e-05,8.251595156157334,7.296147296420543,0.002041666666666667,0.10477066028458715
4.75,4.2,0.426,0.0635,0.002,0.5,13.191112171904834,2.3771970688539743,0.21002677530599304,1.3670457316278077e-05,8.251595156157334,7.296147296380001,0.008844145701886078,0.13943600222607977
4.75,4.2,0.426,0.0635,0.002,0.75,13.192621923053984,2.379794943134395,0.2092718985840213,1.4009171235909723e-05,8.251595156157334,7.296147296145853,0.007808252442249416,0.13273023539950377
4.75,4.2,0.426,0.0635,0.002,1.0,13.193957859707536,2.3827613343258385,0.20868320349739344,1.4274249737012204e-05,8.251595156157334,7.296147296124719,0.007,0.12781977053265375
4.75,4.2,0.426,0.0635,0.002,1.25,13.19511832186029,2.3857039813909697,0.20821547499819473,1.4485275447435539e-05,8.251595156157334,7.2961472956987325,0.006357641898923938,0.12412525199966101
4.75,4.2,0.426,0.0635,0.002,1.5,13.196120649805525,2.3884610750689803,0.20783731858609655,1.4656075809322405e-05,8.251595156157334,7.296147295973079,0.005838203380663349,0.12127741606644873
4.75,4.2,0.426,0.0635,0.002,1.75,13.19698701906768,2.390978312164368,0.20752663280838912,1.4796483628023993e-05,8.251595156157334,7.2961472963409175,0.005411390770384196,0.11903416620328482
4.75,4.2,0.426,0.0635,0.002,2.0,13.197738806194408,2.3932500118097852,0.20726763563114886,1.4913564073538825e-05,8.251595156157334,7.296147296225056,0.005055555555555556,0.1172327934823702
4.75,4.2,0.426,0.0635,0.002,2.25,13.198394684013797,2.3952910266397818,0.20704889087006234,1.5012457127419263e-05,8.251595156157334,7.29614729617486,0.0047550030803890425,0.115761413435646
4.75,4.2,0.426,0.0635,0.002,2.5,13.19897027776508,2.3971235198702345,0.20686198615411494,1.5096953495684351e-05,8.251595156157334,7.296147295791344,0.0044981849401181575,0.11454141554805428
4.75,4.2,0.426,0.0635,0.002,2.75,13.19947841644999,2.398770925539012,0.20670063915413447,1.516988891503597e-05,8.251595156157334,7.296147296023889,0.004276475037718523,0.11351643117797716
4.75,4.2,0.426,0.0635,0.002,3.0,13.199929560757923,2.4002553629877634,0.20656008750190916,1.5233415504833578e-05,8.251595156157334,7.296147295770446,0.004083333333333334,0.11264525608614565
4.75,4.2,0.426,0.0635,0.003,0.5,13.187225864110035,2.38137265133141,0.21325862908782792,1.2246890531556962e-05,8.251595156157334,7.296147295835963,0.013266218552829119,0.17322285814282135
4.75,4.2,0.426,0.0635,0.003,0.75,13.188118924736921,2.3770872231140654,0.21212062981165358,1.2741893326191807e-05,8.251595156157334,7.296147295904679,0.011712378663374125,0.16037152487649375
4.75,4.2,0.426,0.0635,0.003,1.0,13.189171314696104,2.3758627399821988,0.21123472868284027,1.3132388208248434e-05,8.251595156157334,7.296147295622632,0.010499999999999999,0.1510952725331075
4.75,4.2,0.426,0.0635,0.003,1.25,13.190229978994957,2.3762169454019544,0.21053159466146057,1.344491469343432e-05,8.251595156157334,7.2961472957088365,0.009536462848385907,0.14417051636430053
4.75,4.2,0.426,0.0635,0.003,1.5,13.191230001707025,2.3773628035209455,0.20996347293533446,1.3698799116236213e-05,8.251595156157334,7.296147296342597,0.008757305070995022,0.13885635977209637
4.75,4.2,0.426,0.0635,0.003,1.75,13.192148019283835,2.37887871739327,0.2094969017774083,1.3908053687495397e-05,8.251595156157334,7.296147295944039,0.008117086155576294,0.13468156613880083
4.75,4.2,0.426,0.0635,0.003,2.0,13.192979782465255,2.380537872837563,0.20910805526387108,1.4082876877895278e-05,8.251595156157334,7.29614729570475,0.007583333333333333,0.13133502474014191
4.75,4.2,0.426,0.0635,0.003,2.25,13.193729359149815,2.38221872629788,0.20877969957999828,1.4230754458666173e-05,8.251595156157334,7.296147296363396,0.007132504620583563,0.12860505119138882
4.75,4.2,0.426,0.0635,0.003,2.5,13.194403987620154,2.383857341971837,0.20849917274768776,1.4357242472273594e-05,8.251595156157334,7.296147295755496,0.006747277410177236,0.12634385119767536
4.75,4.2,0.426,0.0635,0.003,2.75,13.195011681343432,2.3854216184964208,0.20825702649645753,1.4466516929670381e-05,8.251595156157334,7.296147295830316,0.006414712556577784,0.12444585106745226
4.75,4.2,0.426,0.0635,0.003,3.0,13.195560169127296,2.386897141703759,0.20804610254967945,1.4561758519856041e-05,8.251595156157334,7.29614729608721,0.006125,0.12283405890547448
4.75,4.2,0.426,0.0635,0.004,0.5,13.187485806623519,2.4100778497767816,0.21652317506473095,1.088371461972987e-05,8.251595156157334,7.29614729595477,0.017688291403772156,0.21680064352760378
4.75,4.2,0.426,0.0635,0.004,0.75,13.186847890269512,2.3936138832598663,0.21498779919694905,1.1512790000668162e-05,8.251595156157334,7.296147296067397,0.015616504884498832,0.19495194163176283
4.75,4.2,0.426,0.0635,0.004,1.0,13.186982104539124,2.384453010504368,0.21379732670687923,1.2015636889017856e-05,8.251595156157334,7.296147296244953,0.014,0.17969380073988636
4.75,4.2,0.426,0.0635,0.004,1.25,13.187483926708808,2.3795047711898407,0.21285474706794635,1.242162023849195e-05,8.251595156157334,7.296147296422917,0.012715283797847875,0.16853763562566973
4.75,4.2,0.426,0.0635,0.004,1.5,13.18814566298285,2.3770241176268185,0.2120943221972169,1.275342983331814e-05,8.251595156157334,7.2961472962321325,0.011676406761326698,0.16008706075650844
4.75,4.2,0.426,0.0635,0.004,1.75,13.188860684105512,2.3760069932450683,0.21147044710946375,1.3028101775197642e-05,8.251595156157334,7.296147295846756,0.010822781540768392,0.1535029764639333
4.75,4.2,0.426,0.0635,0.004,2.0,13.189574905992785,2.3758641946546293,0.2109508536518616,1.3258315495371514e-05,8.251595156157334,7.296147295854206,0.010111111111111112,0.14825327448892162
4.75,4.2,0.426,0.0635,0.004,2.25,13.190261824318258,2.376243253938078,0.21051229766128948,1.3453519652423598e-05,8.251595156157334,7.296147295663178,0.009510006160778085,0.14398588893624695
4.75,4.2,0.426,0.0635,0.004,2.5,13.190909483682997,2.3769295575768523,0.2101377488521807,1.3620802731231091e-05,8.251595156157334,7.296147296153261,0.008996369880236315,0.14045973135876794
4.75,4.2,0.426,0.0635,0.004,2.75,13.191513588322058,2.37779042170173,0.20981452409227186,1.3765534701375842e-05,8.251595156157334,7.296147295909674,0.008552950075437046,0.13750489555809534
4.75,4.2,0.426,0.0635,0.004,3.0,13.192073821511038,2.3787428325591735,0.20953302772214527,1.3891830163063543e-05,8.251595156157334,7.296147295997771,0.008166666666666668,0.13499864655865407
4.75,4.2,0.426,0.0635,0.005,0.5,13.19188895354834,2.4624503944164067,0.21985348151811415,9.61351966730431e-06,8.251595156157334,7.296147295992316,0.022110364254715197,0.2744958021309189
4.75,4.2,0.426,0.0635,0.005,0.75,13.18880791650959,2.4289796297622512,0.2178928647100701,1.0344242442093116e-05,8.251595156157334,7.296147295966567,0.01952063110562354,0.23866279671910406
4.75,4.2,0.426,0.0635,0.005,1.0,13.18739024938336,2.4083647111767195,0.2163831046117201,1.0940094658078766e-05,8.251595156157334,7.296147296068318,0.017499999999999998,0.21469684571021005
4.75,4.2,0.426,0.0635,0.005,1.25,13.186880579534876,2.3955137410867047,0.21519283671798184,1.142743702043942e-05,8.251595156157334,7.296147296040037,0.015894104747309845,0.19772153365179862
4.75,4.2,0.426,0.0635,0.005,1.5,13.186868204817621,2.3874488304562873,0.2142352434041492,1.182928488329283e-05,8.251595156157334,7.2961472962730936,0.014595508451658374,0.1851484659212625
4.75,4.2,0.426,0.0635,0.005,1.75,13.187125631852629,2.3823959656293017,0.2134510563985778,1.2164040314477723e-05,8.251595156157334,7.29614729577397,0.01352847692596049,0.17550475153967143
4.75,4.2,0.426,0.0635,0.005,2.0,13.187524792040918,2.3792759499608866,0.21279877903053848,1.2445919436400096e-05,8.251595156157334,7.296147295987307,0.01263888888888889,0.16789933032672577
4.75,4.2,0.426,0.0635,0.005,2.25,13.187992669657024,2.3774178228948184,0.21224873013913698,1.2685774502448413e-05,8.251595156157334,7.2961472960381,0.011887507700972605,0.1617646622005115
4.75,4.2,0.426,0.0635,0.005,2.5,13.18848732178136,2.376395371093495,0.21177926936696762,1.289188310631649e-05,8.251595156157334,7.296147296003175,0.011245462350295395,0.15672350224422635
4.75,4.2,0.426,0.0635,0.005,2.75,13.188984656880413,2.375932252807168,0.211374336252225,1.3070591445786886e-05,8.251595156157334,7.296147295895906,0.010691187594296308,0.15251601437550127
4.75,4.2,0.426,0.0635,0.005,3.0,13.189471001905249,2.3758458742660977,0.21102181078719803,1.3226805822477185e-05,8.251595156157334,7.296147295836147,0.010208333333333333,0.14895777433886487
4.75,4.2,0.426,0.0635,0.006,0.5,13.200428040366534,2.537018914088476,0.2232936790334001,8.469051907110652e-06,8.251595156157334,7.2961472959326334,0.026532437105658238,0.3526047188244954
4.75,4.2,0.426,0.0635,0.006,0.75,13.193995532334815,2.482375736827557,0.22086228705899574,9.258730169004522e-06,8.251595156157334,7.296147295857286,0.02342475732674825,0.2952714744269106
4.75,4.2,0.426,0.0635,0.006,1.0,13.190394109553232,2.447146416227365,0.21900883362577092,9.921925653305717e-06,8.251595156157334,7.296147295906936,0.020999999999999998,0.25835589821517635
4.75,4.2,0.426,0.0635,0.006,1.25,13.188419222494662,2.4239902609437687,0.2175570182469117,1.0474455322489248e-05,8.251595156157334,7.296147295708044,0.019072925696771815,0.23307722634986205
4.75,4.2,0.426,0.0635,0.006,1.5,13.187397395141026,2.408496098115056,0.21639396899503507,1.093571397354099e-05,8.251595156157334,7.29614729623156,0.017514610141990045,0.2148591913180687
4.75,4.2,0.426,0.0635,0.006,1.75,13.186942888239788,2.3979708324780926,0.2154442828164684,1.1323306254055684e-05,8.251595156157334,7.2961472959289715,0.016234172311152588,0.20117803142243423
4.75,4.2,0.426,0.0635,0.006,2.0,13.18682960463775,2.3907379419645833,0.21465594196666873,1.1651747102017947e-05,8.251595156157334,7.296147296066839,0.015166666666666667,0.19056002216769394
4.75,4.2,0.426,0.0635,0.006,2.25,13.186922132066163,2.3857314290325955,0.21399211971021279,1.1932555722438641e-05,8.251595156157334,7.296147295954028,0.014265009241167127,0.18209813461305635
4.75,4.2,0.426,0.0635,0.006,2.5,13.187137775278686,2.3822587373697877,0.2134261601930469,1.2174744473638331e-05,8.251595156157334,7.29614729577769,0.013494554820354472,0.17520768836727477
4.75,4.2,0.426,0.0635,0.006,2.75,13.187425175808634,2.379860358861789,0.21293838450338629,1.2385346282372742e-05,8.251595156157334,7.296147295993095,0.012829425113155568,0.16949643409856946
4.75,4.2,0.426,0.0635,0.006,3.0,13.187752002571084,2.378225255952333,0.21251399979714686,1.2569869166128428e-05,8.251595156157334,7.2961472956990026,0.01225,0.16469203608042873
4.75,4.2,0.426,0.0635,0.007,0.5,13.213091614239701,2.6318900470185365,0.22689793970320232,7.483201487349994e-06,8.251595156157334,7.296147295920099,0.030954509956601275,0.45772978902910133
4.75,4.2,0.426,0.0635,0.007,0.75,13.202404709259877,2.5526664382427384,0.2239289967430897,8.278824497113396e-06,8.251595156157334,7.296147296123058,0.02732888354787296,0.3693663335793176
4.75,4.2,0.426,0.0635,0.007,1.0,13.195990388933168,2.5001032917211123,0.2216956435651574,8.977355495591588e-06,8.251595156157334,7.296147295748391,0.024499999999999997,0.3137336399408045
4.75,4.2,0.426,0.0635,0.007,1.25,13.192098011873796,2.4645002091221806,0.21996150767441627,9.57480844456524e-06,8.251595156157334,7.296147296325595,0.022251746646233785,0.27664086069442917
4.75,4.2,0.426,0.0635,0.007,1.5,13.1897321986652,2.439889641220276,0.21858046305846268,1.0082098078313066e-05,8.251595156157334,7.296147295933017,0.020433711832321722,0.2505844370158789
4.75,4.2,0.426,0.0635,0.007,1.75,13.188311885917916,2.422553414483257,0.21745735991642112,1.051336003113617e-05,8.251595156157334,7.2961472959752705,0.018939867696344686,0.23144874047679645
4.75,4.2,0.426,0.0635,0.007,2.0,13.187489056046605,2.4101345583174436,0.21652775429454552,1.0881875046948007e-05,8.251595156157334,7.296147296171158,0.017694444444444443,0.21686981632099916
4.75,4.2,0.426,0.0635,0.007,2.25,13.18705009509078,2.4011093338766147,0.2157466214718819,1.1198914404562943e-05,8.251595156157334,7.296147296021464,0.016642510781361648,0.2054240022913916
