beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.06,0.003,0.013,12.869306218147509,2.2073746297356727,0.32316993056316595,5.16837008502323e-07,8.251595156275172,7.296147295596572,3.1847377029875994
4.75,4.2,0.42,0.06,0.003,0.013999999999999999,12.870616041626393,2.2088489653534884,0.3692444180123387,1.1341353221578504e-08,8.251595156275172,7.296147295840092,11.79949744656079
4.75,4.2,0.42,0.06,0.003,0.015,12.871927194097594,2.2103390600972723,0.41533794670611296,5.285536088025372e-07,8.251595156275172,7.296147296200762,3.179603059855499
4.75,4.2,0.42,0.06,0.003,0.016,12.873239676803433,2.2118448938774553,0.4614446474491738,1.1028595208019756e-06,8.251595156275172,7.296147295936097,2.181996755071499
4.75,4.2,0.42,0.06,0.003,0.016999999999999998,12.87455349109506,2.2133664464263076,0.5075607749848318,1.7115878053149992e-06,8.251595156275172,7.296147295938758,1.6959633875078555
4.75,4.2,0.42,0.06,0.003,0.018,12.875868638211669,2.2149036973004046,0.5536838245016523,2.3547496642395242e-06,8.251595156275172,7.296147295682933,1.3999968937860297
4.75,4.2,0.42,0.061,0.0,0.01,12.863154361582321,2.2748929770648205,0.2166194763826298,1.8748994744163198e-05,8.251595156275172,7.2961472959186615,0.08424030776084124
4.75,4.2,0.42,0.061,0.0,0.011,12.864482269308976,2.276305815118279,0.2567102707259895,1.915394931194768e-05,8.251595156275172,7.296147296240302,0.08263414998268442
4.75,4.2,0.42,0.061,0.0,0.012,12.86581150171907,2.2777340543589384,0.29855999712698794,1.959320403946722e-05,8.251595156275172,7.296147296263917,0.08454875347918946
4.75,4.2,0.42,0.061,0.0,0.013,12.867142060183642,2.2791776770908783,0.3415224663891677,2.0066771400272226e-05,8.251595156275172,7.29614729627613,0.09029201164606146
4.75,4.2,0.42,0.061,0.0,0.013999999999999999,12.868473946050946,2.2806366654517163,0.3852253837977633,2.0574663647978785e-05,8.251595156275172,7.296147296371642,0.10005992766574907
4.75,4.2,0.42,0.061,0.0,0.015,12.869807160587783,2.282111001414403,0.4294425829334901,2.1116892815891374e-05,8.251595156275172,7.296147295644159,0.11398745034982982
4.75,4.2,0.42,0.061,0.0,0.016,12.87114170527471,2.28360066678893,0.4740300107801539,2.1693470717358467e-05,8.251595156275172,7.296147296316715,0.13217378967410026
4.75,4.2,0.42,0.061,0.0,0.016999999999999998,12.872477581230587,2.2851056432244263,0.518892084250438,2.230440894485878e-05,8.251595156275172,7.296147295697004,0.1546956277542932
4.75,4.2,0.42,0.061,0.0,0.018,12.87381478991614,2.2866259122105714,0.563963117667677,2.2949718870947117e-05,8.251595156275172,7.296147295998898,0.18161436864469077
4.75,4.2,0.42,0.061,0.00025,0.01,12.863358673434465,2.2734711776269534,0.21062288688907568,1.701124646533419e-05,8.251595156275172,7.296147296042228,0.10334877450921554
4.75,4.2,0.42,0.061,0.00025,0.011,12.86468656209909,2.274884893230419,0.2516707618718766,1.7416225853624564e-05,8.251595156275172,7.296147296266139,0.10012646281798257
4.75,4.2,0.42,0.061,0.00025,0.012,12.866015775586085,2.276314017151815,0.2942381505865614,1.7855508020372512e-05,8.251595156275172,7.2961472959888924,0.10049683755085265
4.75,4.2,0.42,0.061,0.00025,0.013,12.867346315304179,2.277758531652891,0.33775082865229195,1.832910543916877e-05,8.251595156275172,7.2961472960143485,0.10475083588862091
4.75,4.2,0.42,0.061,0.00025,0.013999999999999999,12.868678182588086,2.2792184188285773,0.3818856309145967,1.883703036345422e-05,8.251595156275172,7.296147296256661,0.11307567756513542
4.75,4.2,0.42,0.061,0.00025,0.015,12.870011378688881,2.2806936606089216,0.4264492749708672,1.937929482650211e-05,8.251595156275172,7.296147295583447,0.12560295119997
4.75,4.2,0.42,0.061,0.00025,0.016,12.871345905109894,2.2821842387608458,0.47131997438695517,1.9955910641573753e-05,8.251595156275172,7.296147296543921,0.14243161315462768
4.75,4.2,0.42,0.061,0.00025,0.016999999999999998,12.872681762946037,2.283690134889935,0.5164175432947564,2.0566889401139616e-05,8.251595156275172,7.296147296100554,0.16363967803005847
4.75,4.2,0.42,0.061,0.00025,0.018,12.874018953614263,2.2852113304424417,0.5616871910084492,2.1212242477509913e-05,8.251595156275172,7.2961472958711155,0.18929053681242666
4.75,4.2,0.42,0.061,0.0005,0.01,12.863563073788185,2.2720495080289314,0.20510091723168583,1.527563011609681e-05,8.251595156275172,7.296147295837358,0.12872069292614033
4.75,4.2,0.42,0.061,0.0005,0.011,12.864890943421415,2.273464102431928,0.24706792986995849,1.5680634589493054e-05,8.251595156275172,7.2961472959992655,0.12352268991383497
4.75,4.2,0.42,0.061,0.0005,0.012,12.866220138052233,2.2748941122914754,0.29031101297773054,1.611994445553655e-05,8.251595156275172,7.29614729596188,0.12199236918703375
4.75,4.2,0.42,0.061,0.0005,0.013,12.867550659024003,2.276339519826802,0.33433519743309387,1.659357218767839e-05,8.251595156275172,7.296147295618852,0.1244048000997513
4.75,4.2,0.42,0.061,0.0005,0.013999999999999999,12.868882507727564,2.277800307090164,0.37886811117250846,1.7101530039372904e-05,8.251595156275172,7.29614729565717,0.1309411539336451
4.75,4.2,0.42,0.061,0.0005,0.015,12.870215685471244,2.2792764559685117,0.4237492240110475,1.7643830043941912e-05,8.251595156275172,7.29614729575874,0.14173250070580082
